# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.25,5.5,0.0,0,1.0,0,0.0,0.0,0.0
 0.15404000245297064,1.2618641611778556,5.5,0.0,0.15404000245297067,1.0000000000000002,0,0.0,0.0,0.0
 0.21697384402735825,1.2735388244960042,5.5,0.0,0.21697384402735825,0.9999999999999996,0,0.0,0.0,0.0
 0.26467156312301954,1.2850255181629913,5.5,0.0,0.26467156312301954,1.0,0,0.0,0.0,0.0
 0.3043871560607089,1.2963257703873632,5.5,0.0,0.30438715606070893,1.0000000000000013,0,0.0,0.0,0.0
 0.33894279569763813,1.3074411093776654,5.5,0.0,0.3389427956976382,1.0,0,0.0,0.0,0.0
 0.3697920046254235,1.3183730633424446,5.5,0.0,0.36979200462542355,1.0,0,0.0,0.0,0.0
 0.3978018614593122,1.329123160490247,5.5,0.0,0.39780186145931223,1.0,0,0.0,0.0,0.0
 0.42353967707788026,1.3396929290296176,5.5,0.0,0.4235396770778803,1.0,0,0.0,0.0,0.0
 0.4474011559419653,1.3500838971691034,5.5,0.0,0.4474011559419653,0.9999999999999977,0,0.0,0.0,0.0
 0.46967561809668135,1.3602975931172498,5.5,0.0,0.46967561809668135,1.0,0,0.0,0.0,0.0
 0.49058239895577765,1.370335545082603,5.5,0.0,0.49058239895577765,1.0,0,0.0,0.0,0.0
 0.5102926244297665,1.3801992812737094,5.5,0.0,0.5102926244297665,1.0,0,0.0,0.0,0.0
 0.5289429645984802,1.3898903298991145,5.5,0.0,0.5289429645984802,1.0,0,0.0,0.0,0.0
 0.5466447094180364,1.3994102191673647,5.5,0.0,0.5466447094180364,1.0,0,0.0,0.0,0.0
 0.5634899773500958,1.4087604772870057,5.5,0.0,0.5634899773500958,1.0,0,0.0,0.0,0.0
 0.5795560929997783,1.4179426324665838,5.5,0.0,0.5795560929997783,1.0,0,0.0,0.0,0.0
 0.5949087542046175,1.426958212914645,5.5,0.0,0.5949087542046175,1.0,0,0.0,0.0,0.0
 0.6096043747214014,1.4358087468397354,5.5,0.0,0.6096043747214015,1.0000000000000075,0,0.0,0.0,0.0
 0.6236918509174233,1.4444957624504007,5.5,0.0,0.6236918509174234,1.0,0,0.0,0.0,0.0
 0.6372139169151708,1.453020787955187,5.5,0.0,0.6372139169151709,1.0,0,0.0,0.0,0.0
 0.6502081998293173,1.4613853515626407,5.5,0.0,0.6502081998293174,1.0,0,0.0,0.0,0.0
 0.6627080525862161,1.4695909814813075,5.5,0.0,0.6627080525862162,1.0,0,0.0,0.0,0.0
 0.6747432191874675,1.4776392059197334,5.5,0.0,0.6747432191874676,1.0,0,0.0,0.0,0.0
 0.6863403719532526,1.4855315530864646,5.5,0.0,0.6863403719532527,1.0,0,0.0,0.0,0.0
 0.697523549695703,1.493269551190047,5.5,0.0,0.6975235496957031,1.0,0,0.0,0.0,0.0
 0.7083145183307015,1.5008547284390268,5.5,0.0,0.7083145183307016,1.0,0,0.0,0.0,0.0
 0.718733070119846,1.5082886130419497,5.5,0.0,0.7187330701198461,1.0,0,0.0,0.0,0.0
 0.7287972738798661,1.5155727332073623,5.5,0.0,0.7287972738798663,1.0,0,0.0,0.0,0.0
 0.7385236856645967,1.52270861714381,5.5,0.0,0.7385236856645968,1.0,0,0.0,0.0,0.0
 0.7479275273177729,1.529697793059839,5.5,0.0,0.7479275273177731,1.0000000000000118,0,0.0,0.0,0.0
 0.7570228387096334,1.5365417891639959,5.5,0.0,0.7570228387096336,1.0,0,0.0,0.0,0.0
 0.7658226082648978,1.5432421336648257,5.5,0.0,0.7658226082648981,1.0000000000000127,0,0.0,0.0,0.0
 0.7743388854640778,1.5498003547708752,5.5,0.0,0.7743388854640781,1.0,0,0.0,0.0,0.0
 0.7825828782827926,1.5562179806906902,5.5,0.0,0.7825828782827929,1.0,0,0.0,0.0,0.0
 0.7905650379732418,1.5624965396328168,5.5,0.0,0.7905650379732422,1.0,0,0.0,0.0,0.0
 0.7982951331503917,1.5686375598058009,5.5,0.0,0.798295133150392,1.0,0,0.0,0.0,0.0
 0.8057823147949925,1.5746425694181883,5.5,0.0,0.8057823147949927,0.9999999999999851,0,0.0,0.0,0.0
 0.8130351735054586,1.5805130966785257,5.5,0.0,0.8130351735054588,1.0,0,0.0,0.0,0.0
 0.8200617901053047,1.5862506697953584,5.5,0.0,0.8200617901053049,1.0,0,0.0,0.0,0.0
 0.8268697805304449,1.5918568169772331,5.5,0.0,0.8268697805304451,1.0,0,0.0,0.0,0.0
 0.8334663357721116,1.5973330664326952,5.5,0.0,0.8334663357721118,1.0,0,0.0,0.0,0.0
 0.8398582575295563,1.6026809463702913,5.5,0.0,0.8398582575295566,1.0,0,0.0,0.0,0.0
 0.8460519901265724,1.607901984998567,5.5,0.0,0.8460519901265726,1.0,0,0.0,0.0,0.0
 0.8520536491630892,1.6129977105260684,5.5,0.0,0.8520536491630895,1.0,0,0.0,0.0,0.0
 0.8578690473042394,1.6179696511613417,5.5,0.0,0.8578690473042396,1.0,0,0.0,0.0,0.0
 0.8635037175518502,1.6228193351129327,5.5,0.0,0.8635037175518504,1.0,0,0.0,0.0,0.0
 0.8689629342951144,1.6275482905893877,5.5,0.0,0.8689629342951146,1.0,0,0.0,0.0,0.0
 0.874251732396628,1.6321580457992526,5.5,0.0,0.8742517323966281,0.999999999999979,0,0.0,0.0,0.0
