# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,0.9966182925465159,3.0,0.00011383511561073733,0,1.0,0.00035036132970049964,0.0,0.0,0.0
 0.15376110214861397,1.0084395308134708,3.0000000234864075,0.00011383511561073733,0.15376110214861394,0.9999999999999998,0.00035036132970049964,0.0,0.003757546402882499,0.0
 0.216183218225669,1.0199858844674827,3.0000000936944393,0.0003483891133363893,0.21618321822566897,1.0,0.00037317535281754206,0.0,0.005187098735138586,0.0
 0.26321579654066996,1.0312595703199463,3.0000002102473076,0.0005923517408244372,0.26321579654066996,1.0000000000000007,0.0003978872706701161,0.0,0.006523407866449944,0.0
 0.30214073753064025,1.042262805182256,3.000000372768225,0.0008462750070795092,0.30214073753064025,1.0,0.0004246957000906877,0.0,0.007858461047524636,0.0
 0.3357961087426338,1.0529978058658065,3.000000580880405,0.0011107544307889428,0.33579610874263377,0.9999999999999983,0.0004538149369344556,0.0,0.009235511768546223,0.0
 0.36564599448810803,1.0634667891819929,3.00000083420706,0.00138643340188103,0.3656459944881079,0.9999999999999981,0.00048555456023353574,0.0,0.010682920385889869,0.0
 0.3925651013708963,1.0736719719422094,3.0000011323714015,0.001674008077569117,0.3925651013708961,0.9999999999999979,0.0005201162047493251,0.0,0.012223417810796536,0.0
 0.4171265477734922,1.0836155709578512,3.0000014749966435,0.001974232898985532,0.417126547773492,1.0,0.0005578803080097465,0.0,0.013877757690315587,0.0
 0.4397306232658763,1.0932998030403125,3.0000018617059987,0.00228792678148244,0.43973062326587614,1.0,0.0005992035639910837,0.0,0.01566654313202613,0.0
 0.46067036477160106,1.1027268850009886,3.0000022921226797,0.0026159801449553545,0.4606703647716009,1.0,0.0006444472199279946,0.0,0.017611342617225613,0.0
 0.48016818126968763,1.1118990336512737,3.0000027658698984,0.0029593628715909514,0.48016818126968747,1.0,0.0006941694177806654,0.0,0.01973551390538375,0.0
 0.4983977795259017,1.1208184658025624,3.0000032825708685,0.003319133361466023,0.49839777952590153,1.0,0.0007488377486146207,0.0,0.022064917189030427,0.0
 0.5154980228864188,1.12948739826625,3.000003841848802,0.0036964488151280997,0.5154980228864185,0.9999999999999968,0.0008091045538438226,0.0,0.024628621289595313,0.0
 0.531582082859958,1.137908047853731,3.0000044433269126,0.0040925770370155365,0.5315820828599578,1.0,0.0008757095404063837,0.0,0.027459655091842963,0.0
 0.546743704045775,1.1460826313763999,3.000005086628412,0.0045089099254112495,0.5467437040457749,1.0000000000000073,0.0009494621412572327,0.0,0.029861340039626285,0.0
 0.56141381282199,1.1540133656456513,3.000005771376513,0.004946979031996111,0.5344663155650701,-0.8368982580831601,0.0010313231261480742,0.0,0.03164058193267454,0.0
 0.5759993355597725,1.1617024674728802,3.000006497194429,0.005408473459211805,0.5198807928272876,-1.0,0.0011224211149276745,0.0,0.03349592536900215,0.0
 0.5905320639021349,1.1691521536694809,3.0000072637053723,0.005895260643175559,0.5053480644849252,-1.0,0.0012240433198829003,0.0,0.035508171637133906,0.0
 0.6050118248333792,1.1763646410468487,3.000008070532555,0.006409410479586849,0.49086830355368083,-1.0,0.0013377446162196173,0.0,0.03769511632766807,0.0
 0.6194384419323071,1.183342146416378,3.000008917299191,0.006953223489345662,0.47644168645475293,-1.0,0.0014653195402966085,0.0,0.04007712708896557,0.0
 0.6338117350412206,1.1900868865894634,3.000009803628492,0.007529263783958539,0.46206839334583955,-0.9999999999999961,0.0016089102150445094,0.0,0.04267760635432494,0.0
 0.6481315198781795,1.1966010783774996,3.0000107291436717,0.008140397924308904,0.4477486085088806,-1.0,0.001771081227664888,0.0,0.045523541595811484,0.0
 0.6623976075803543,1.2028869385918817,3.000011693467942,0.008789840761228351,0.43348252080670585,-1.0,0.001954815482390021,0.0,0.048646190250453275,0.0
 0.6766098041632277,1.2089466840440037,3.000012696224516,0.009481209980075653,0.4192703242238324,-1.0,0.002163778332707417,0.0,0.05208190576824782,0.0
 0.6907679098764155,1.214782531545261,3.000013737036606,0.010218591107686789,0.4051122185106447,-0.9999999999999961,0.0024023634743715267,0.0,0.05587317464206478,0.0
 0.7048717184316445,1.220396697907048,3.0000148155274253,0.01100661566621135,0.39100840995541564,-1.0,0.0026759290296316848,0.0,0.06006988461747603,0.0
 0.7189210160716009,1.2257913999407593,3.0000159313201857,0.011850555354400107,0.3769591123154593,-1.0,0.002990991359655839,0.0,0.06473093746311619,0.0
 0.7329155804392551,1.23096885445779,3.000017084038101,0.012756436625306285,0.36296454794780514,-0.999999999999996,0.0033555715025115475,0.0,0.06992625505992207,0.0
 0.7468551791950954,1.235931278269534,3.0000182733043834,0.013731180563340146,0.34902494919196486,-1.0,0.003779587503413383,0.0,0.0757393567448797,0.0
 0.7607395683132679,1.2406808881873868,3.0000194987422457,0.014782775263946144,0.33514056007379234,-0.999999999999996,0.004275521600714552,0.0,0.08227064058224452,0.0
 0.7745684899650901,1.2452199010227427,3.0000207599749,0.015920489506803224,0.3213116384219702,-1.0,0.004858961812756949,0.0,0.08964164689915939,0.0
 0.788341669867369,1.2495505335869967,3.0000220566255598,0.017155140036281907,0.30753845851969136,-0.999999999999996,0.005549850964788804,0.0,0.09800061328333685,0.0
 0.8020588139294405,1.2536750026915433,3.000023388317438,0.018499428566860793,0.2938213144576199,-1.0,0.006373622486268034,0.0,0.10752982410762645,0.0
